aid,data,label
627306,0305,29
627306,0306,35
627306,0307,26
627306,0308,40
627306,0309,57
627306,0310,37
627306,0311,33
627306,0312,16
627306,0313,10
627306,0314,8
627318,0312,1
627318,0316,3
627318,0317,5
627318,0319,1
627352,0302,19
627352,0303,10
627352,0315,5
627352,0316,11
627352,0317,4
627356,0225,38
627356,0226,5
627356,0227,14
627356,0228,14
627356,0302,6
627356,0303,18
627356,0304,10
627356,0306,1
627356,0308,1
627357,0217,3
627358,0219,3
627358,0220,1
627358,0221,4
627358,0226,5
627358,0301,3
627358,0308,1
627399,0217,50
627399,0218,49
627399,0219,31
627399,0220,58
627399,0221,49
627399,0222,27
627399,0223,34
627399,0224,47
627399,0225,35
627399,0226,34
627399,0227,44
627399,0228,40
627399,0301,47
627399,0302,29
627399,0303,32
627399,0304,51
627399,0305,36
627399,0306,27
627399,0307,43
627399,0308,25
627399,0309,45
627399,0310,42
627399,0311,45
627399,0312,41
627399,0313,48
627399,0314,42
627399,0315,42
627399,0316,42
627399,0317,48
627399,0318,34
627399,0319,32
627454,0220,1
627454,0310,1
627454,0314,1
627466,0310,4
627466,0311,1
627466,0314,1
627497,0308,2
627497,0314,7
627501,0228,1
627501,0301,2
627501,0302,1
627501,0303,5
627501,0304,3
627501,0306,2
627501,0307,5
627501,0308,4
627501,0309,2
627518,0222,1
627518,0224,2
627518,0226,1
627518,0228,1
627518,0308,1
627561,0223,10
627561,0224,7
627561,0226,6
627561,0227,1
627561,0228,7
627561,0301,9
627561,0302,1
627561,0303,7
627561,0304,3
627561,0305,4
627575,0301,38
627575,0303,30
627575,0304,205
627583,0219,2
627604,0218,1
627638,0217,1
627638,0218,1
627650,0224,8
627698,0315,13
627698,0316,14
627698,0317,16
627698,0318,25
627698,0319,17
627713,0217,3
627713,0218,8
627713,0219,8
627713,0220,2
627713,0221,4
627713,0222,4
627713,0223,4
627713,0224,58
627713,0306,1
627713,0307,3
627713,0308,10
627713,0309,11
627713,0310,18
627713,0312,4
627713,0313,8
627713,0314,2
627713,0315,4
627713,0316,18
627713,0317,4
627713,0319,1
627725,0315,142
627747,0223,16
627747,0224,7
627747,0225,6
627747,0226,2
627747,0228,3
627747,0301,8
627747,0302,7
627747,0303,11
627747,0304,12
627769,0305,2
627769,0306,4
627769,0307,3
627769,0308,6
627769,0309,6
627769,0310,9
627769,0311,8
627769,0312,4
627769,0313,7
627769,0314,6
627769,0315,6
627779,0222,2
627790,0314,24
627790,0315,10
627790,0316,10
627790,0317,10
627790,0318,9
627790,0319,4
627836,0311,3
627844,0315,9
627844,0316,4
627844,0317,18
627844,0318,5
627844,0319,1
627897,0314,1
627897,0315,1
627897,0316,10
627897,0317,2
627897,0318,1
627897,0319,1
627906,0227,1
627906,0303,2
627906,0304,2
627906,0305,1
627906,0309,4
627906,0310,4
627906,0311,1
627906,0313,1
627906,0315,2
627906,0316,4
627913,0224,2
627913,0228,3
627913,0301,30
627913,0302,9
627913,0303,16
627913,0304,1
627913,0305,7
627913,0306,5
627913,0307,2
627915,0309,1
627915,0312,2
628000,0221,1
628000,0222,1
628000,0223,3
628000,0224,2
628000,0227,1
628000,0228,3
628000,0315,3
628000,0316,8
628000,0317,31
628000,0318,11
628000,0319,6
628021,0314,8
628021,0315,1
628043,0223,5
628043,0225,2
628043,0226,1
628043,0228,3
628043,0301,11
628043,0302,1
628043,0303,1
628043,0305,1
628051,0301,4
628051,0302,15
628067,0222,2
628067,0225,2
628067,0226,15
628067,0301,1
628067,0302,1
628067,0305,8
628067,0311,3
628067,0312,1
628067,0313,2
628082,0319,10
628085,0218,1
628085,0221,1
628118,0221,3
628118,0222,3
628135,0304,63
628159,0309,2
628164,0222,3
628164,0226,1
628170,0307,2
628172,0319,1
628178,0225,1
628235,0222,2
628325,0313,8
628325,0314,37
628325,0315,4
628325,0316,15
628325,0317,10
628325,0318,3
628325,0319,9
628328,0318,1
628419,0223,2
628419,0225,1
628419,0227,1
628419,0228,8
628419,0302,4
628419,0303,6
628419,0304,3
628419,0305,4
628419,0306,2
628419,0307,2
628419,0310,1
628419,0314,1
628419,0316,4
628419,0317,7
628419,0318,2
628436,0218,80
628436,0219,71
628436,0220,48
628436,0221,69
628436,0222,49
628436,0226,63
628436,0227,104
628436,0228,58
628436,0301,127
628436,0302,33
628436,0305,104
628436,0306,110
628436,0307,116
628436,0308,87
628436,0310,49
628436,0311,105
628436,0312,132
628436,0313,111
628436,0314,91
628436,0315,108
628436,0316,115
628436,0317,88
628436,0318,88
628436,0319,90
628494,0314,15
628516,0220,2
628516,0224,9
628516,0305,1
628516,0306,4
628516,0308,2
628516,0309,1
628532,0316,1
628532,0317,3
628532,0318,3
628535,0314,2
628535,0315,25
628535,0316,23
628535,0317,31
628535,0318,13
628535,0319,19
628572,0219,5
628572,0220,3
628572,0222,4
628572,0223,1
628572,0225,1
628572,0228,1
628572,0302,2
628572,0303,2
628572,0304,2
628605,0228,1
628605,0311,1
628605,0318,1
628611,0309,6
628611,0312,7
628611,0313,14
628611,0314,3
628611,0315,2
628611,0316,5
628611,0317,7
628611,0318,5
628611,0319,9
628638,0301,2
628638,0302,14
628659,0315,9
628659,0316,43
628676,0217,3
628676,0218,2
628676,0219,4
628676,0220,4
628676,0223,7
628681,0310,1
628681,0311,1
628681,0313,1
628681,0315,1
628682,0217,1
628682,0220,2
628682,0222,1
628697,0309,1
628697,0310,1
628697,0311,2
628697,0312,5
628697,0314,5
628697,0315,6
628697,0317,2
628697,0318,8
628697,0319,2
628722,0221,1
628722,0222,1
628722,0223,3
628722,0224,2
628722,0225,3
628722,0226,1
628722,0227,4
628722,0228,5
628744,0221,13
628744,0222,7
628751,0308,2
628751,0310,1
628751,0313,2
628764,0313,12
628764,0314,10
628764,0315,10
628764,0317,16
628764,0318,19
628764,0319,21
628846,0308,11
628846,0309,16
628865,0227,2
628865,0301,4
628865,0308,1
628865,0310,1
628865,0311,2
628865,0313,2
628865,0314,1
628865,0315,2
628865,0318,3
628865,0319,3
628923,0314,36
628931,0312,1
628931,0313,5
628931,0314,13
628931,0315,17
628931,0316,9
628931,0317,7
628931,0318,9
628931,0319,7
628947,0219,1
628947,0223,1
628947,0228,2
628947,0302,1
628947,0303,1
628947,0305,1
628947,0307,1
628947,0311,1
628947,0312,2
628947,0313,1
628957,0312,11
628957,0313,7
628957,0314,45
628957,0315,12
628957,0316,19
628957,0317,45
628957,0318,14
628957,0319,6
628970,0319,19
629021,0217,3
629021,0218,2
629021,0219,5
629021,0220,5
629021,0221,3
629021,0222,4
629021,0223,2
629021,0224,5
629021,0225,2
629021,0226,2
629021,0227,1
629021,0228,3
629021,0301,3
629021,0302,4
629021,0303,7
629021,0304,5
629021,0305,5
629021,0306,3
629021,0307,3
629021,0308,3
629021,0309,6
629021,0310,8
629021,0311,6
629021,0313,3
629021,0314,3
629021,0315,5
629021,0317,5
629021,0318,4
629034,0219,6
629034,0228,7
629034,0310,4
629034,0311,1
629034,0312,1
629034,0313,2
629034,0314,7
629034,0316,12
629034,0317,5
629045,0227,1
629045,0301,2
629045,0304,1
629052,0224,1
629052,0302,1
629052,0303,2
629052,0310,1
629052,0311,1
629052,0313,1
629052,0314,3
629054,0217,87
629054,0218,70
629054,0219,61
629054,0220,55
629054,0221,63
629054,0222,60
629054,0223,38
629054,0224,12
629054,0225,65
629054,0226,73
629054,0227,62
629054,0301,48
629054,0302,47
629054,0303,46
629054,0304,48
629054,0305,72
629054,0306,53
629054,0307,100
629054,0308,59
629054,0309,104
629054,0311,81
629054,0312,83
629054,0313,84
629054,0314,83
629054,0315,58
629054,0316,67
629054,0317,61
629054,0318,81
629054,0319,65
629074,0221,275
629074,0222,251
629074,0223,232
629074,0224,232
629074,0225,206
629074,0226,140
629074,0227,173
629074,0228,202
629074,0301,183
629074,0302,190
629074,0303,248
629074,0304,249
629074,0305,302
629074,0306,78
629110,0312,1
629110,0314,1
629110,0316,3
629141,0221,2
629141,0222,3
629141,0223,3
629141,0224,6
629141,0225,4
629149,0316,1
629149,0317,39
629149,0318,37
629149,0319,35
629151,0222,1
629151,0228,1
629151,0302,4
629151,0303,1
629151,0304,1
629151,0305,5
629151,0306,3
629151,0309,6
629151,0313,6
629151,0314,4
629151,0315,2
629238,0314,5
629251,0312,3
629340,0310,18
629340,0311,32
629340,0312,13
629340,0313,12
629340,0314,34
629340,0315,31
629340,0316,63
629340,0317,76
629340,0318,73
629365,0315,1
629378,0301,2
629378,0302,1
629378,0303,1
629378,0304,6
629378,0305,1
629392,0313,3
629454,0228,2
629454,0301,1
629485,0307,16
629490,0217,11
629490,0218,20
629490,0219,24
629490,0220,14
629490,0221,14
629540,0220,1
629540,0221,1
629542,0217,2
629542,0218,2
629542,0219,1
629542,0223,4
629542,0225,1
629542,0226,1
629542,0227,1
629542,0301,4
629542,0302,3
629542,0303,19
629542,0304,2
629542,0305,1
629542,0306,2
629542,0307,8
629542,0308,4
629542,0309,12
629542,0311,4
629542,0312,7
629542,0316,2
629542,0317,1
629542,0318,3
629542,0319,4
629546,0306,80
629546,0307,185
629546,0308,105
629591,0218,40
629591,0219,33
629591,0220,116
629591,0221,4
629591,0222,2
629591,0223,8
629591,0224,2
629591,0227,1
629591,0228,3
629591,0305,4
629591,0306,4
629591,0307,7
629591,0308,3
629591,0309,5
629591,0310,7
629591,0311,5
629591,0312,8
629591,0313,7
629591,0314,2
629591,0315,4
629591,0316,10
629591,0317,6
629591,0318,5
629591,0319,8
629641,0218,1
629641,0221,1
629641,0222,1
629641,0223,1
629641,0301,1
629641,0302,3
629641,0304,3
629641,0306,1
629641,0307,1
629665,0315,224
629665,0316,161
629665,0317,160
629665,0318,199
629665,0319,273
629685,0308,68
629685,0309,21
629738,0224,2
629738,0227,1
629738,0304,2
629746,0224,6
629746,0225,4
629746,0226,1
629746,0227,9
629746,0228,9
629746,0301,8
629746,0302,16
629746,0303,11
629746,0304,1
629746,0305,7
629746,0306,12
629746,0307,7
629746,0308,5
629768,0227,3
629768,0302,1
629768,0305,2
629768,0307,1
629768,0308,3
629768,0311,1
629768,0313,3
629768,0314,1
629782,0225,2
629782,0226,1
629842,0217,3
629842,0224,3
629842,0303,11
629889,0219,7
629890,0220,8
629890,0221,11
629890,0223,64
629890,0224,32
629890,0225,6
629890,0226,22
629890,0227,2
629890,0228,1
629893,0302,1
629893,0304,1
629893,0309,8
629893,0316,3
629944,0310,59
629944,0311,127
629944,0312,29
629950,0310,53
629950,0311,69
629950,0312,36
629950,0316,3
629950,0317,57
629989,0301,2
629989,0307,1
630035,0223,1
630035,0224,1
630035,0225,1
630035,0227,1
630035,0228,1
630035,0301,1
630035,0302,2
630053,0228,1
630053,0301,1
630089,0222,1
630089,0228,1
630089,0303,2
630089,0304,1
630089,0308,1
630089,0309,7
630089,0310,1
630089,0311,1
630089,0312,1
630110,0217,2
630110,0220,5
630110,0222,3
630110,0225,5
630110,0227,3
630110,0312,1
630110,0314,10
630110,0315,14
630128,0217,1
630128,0223,2
630128,0224,1
630128,0303,1
630128,0306,1
630128,0308,1
630128,0309,1
630128,0310,2
630128,0313,2
630128,0314,2
630181,0313,12
630181,0314,12
630181,0318,1
630181,0319,1
630297,0310,8
630297,0313,3
630297,0314,1
630297,0316,6
630353,0311,1
630354,0225,1
630354,0226,1
630354,0306,1
630359,0314,1
630359,0315,15
630359,0317,9
630359,0318,10
630359,0319,6
630377,0305,17
630377,0306,33
630377,0307,18
630377,0308,27
630377,0309,18
630377,0310,17
630377,0311,19
630377,0312,15
630377,0313,11
630377,0314,9
630377,0315,14
630377,0316,5
630377,0317,16
630377,0318,6
630377,0319,6
630410,0227,12
630410,0228,5
630410,0301,1
630410,0302,1
630410,0303,6
630410,0304,1
630410,0308,1
630410,0311,2
630410,0312,1
630424,0316,30
630424,0317,41
630424,0318,9
630424,0319,8
630539,0217,90
630539,0218,32
630539,0219,31
630539,0220,2
630654,0315,19
630658,0217,29
630658,0218,6
630680,0217,3
630680,0227,3
630680,0228,8
630701,0228,9
630701,0301,13
630755,0226,1
630755,0227,1
630755,0302,3
630755,0303,9
630755,0304,6
630755,0305,2
630755,0306,1
630755,0307,4
630755,0308,9
630755,0309,7
630755,0312,2
630755,0313,3
630755,0315,2
630755,0316,6
630755,0319,7
630782,0305,1
630782,0306,1
630782,0307,5
630782,0309,1
630782,0312,2
630790,0302,24
630790,0303,19
630790,0304,20
630790,0305,17
630790,0306,12
630790,0307,8
630790,0308,18
630790,0309,11
630790,0310,12
630790,0311,22
630790,0312,35
630790,0313,32
630790,0314,22
630790,0315,18
630790,0316,11
630790,0317,8
630790,0318,14
630790,0319,10
630854,0222,1
630948,0218,3
630948,0221,4
630948,0222,1
630948,0224,5
630948,0225,4
630948,0306,1
630948,0307,2
630948,0308,2
630948,0310,2
630948,0311,4
630948,0312,1
630948,0316,1
630948,0317,2
630948,0318,1
630948,0319,1
630975,0223,1
630975,0227,4
630975,0301,10
630975,0302,3
630975,0303,4
630975,0305,1
630975,0309,1
630975,0310,5
630975,0312,2
630975,0314,1
630975,0317,1
630980,0222,7
630980,0226,3
630980,0227,1
630980,0228,1
630982,0218,4
631004,0225,19
631017,0217,2
631017,0219,1
631017,0223,1
631017,0225,2
631017,0228,1
631017,0302,1
631017,0303,1
631017,0306,2
631017,0307,1
631017,0310,1
631017,0311,2
631017,0314,3
631032,0317,6
631032,0318,7
631032,0319,5
631049,0226,1
631049,0305,1
631049,0306,1
631101,0302,4
631101,0303,1
631101,0306,1
631148,0218,1
631148,0304,3
631171,0219,10
631171,0221,3
631171,0222,11
631171,0223,2
631171,0224,6
631171,0301,1
631252,0307,1
631252,0308,5
631252,0309,5
631252,0312,1
631252,0313,1
631252,0314,2
631252,0315,1
631282,0314,37
631328,0305,1
631328,0307,1
631328,0312,1
631328,0314,2
631328,0315,1
631328,0318,2
631361,0318,25
631361,0319,6
631382,0312,89
631382,0313,334
631382,0314,342
631386,0228,1
631386,0306,1
631386,0307,3
631386,0308,5
631386,0310,1
631426,0316,12
631426,0317,1
631429,0302,7
631429,0303,6
631444,0228,2
631444,0301,6
631444,0302,8
631444,0304,1
631457,0306,31
631457,0307,29
631457,0308,21
631457,0309,46
631457,0310,71
631457,0311,29
631457,0312,40
631457,0313,35
631457,0314,30
631457,0315,39
631457,0316,46
631457,0317,59
631457,0318,34
631457,0319,32
631476,0217,7
631476,0218,3
631476,0219,7
631476,0220,7
631476,0221,5
631476,0222,8
631476,0223,6
631476,0224,11
631476,0226,8
631476,0227,8
631476,0228,3
631476,0301,2
631476,0302,6
631476,0303,3
631476,0304,8
631476,0305,2
631476,0306,3
631476,0307,5
631476,0308,1
631476,0309,6
631476,0310,5
631476,0311,4
631476,0312,8
631476,0313,4
631476,0314,1
631535,0219,2
631535,0221,3
631549,0307,1
631572,0227,2
631572,0228,5
631572,0301,2
631572,0302,5
631572,0303,4
631572,0304,4
631572,0305,4
631572,0306,1
631572,0307,2
631572,0308,2
631572,0309,3
631572,0310,2
631572,0311,5
631572,0312,2
631572,0313,3
631572,0314,6
631572,0315,6
631655,0310,44
631655,0311,81
631655,0312,91
631655,0313,45
631655,0314,34
631655,0315,39
631655,0316,32
631655,0317,14
631655,0318,22
631655,0319,22
631688,0319,14
631725,0318,1
631725,0319,2
631741,0314,46
631741,0315,35
631804,0217,4
631804,0218,1
631804,0219,1
631804,0223,5
631804,0224,3
631804,0225,4
631804,0226,4
631804,0228,1
631804,0303,4
631804,0308,1
631812,0226,4
631818,0219,14
631859,0228,1
631859,0301,6
631862,0313,1
631862,0314,2
631862,0316,1
631919,0307,1
631919,0308,15
631919,0309,7
631919,0310,12
631919,0311,9
631919,0312,15
631919,0313,1
631925,0313,49
632093,0313,2
632093,0314,17
632093,0315,27
632093,0316,8
632093,0317,11
632093,0318,4
632093,0319,8
632126,0221,1
632126,0222,3
632126,0226,2
632126,0227,2
632144,0301,2
632144,0302,18
632144,0303,14
632144,0304,15
632169,0309,2
632169,0310,3
632213,0303,5
632235,0217,64
632235,0218,31
632235,0219,30
632235,0220,3
632245,0304,9
632264,0316,1
632264,0317,82
632264,0318,49
632264,0319,31
632268,0308,1
632272,0314,2
632272,0316,1
632272,0317,1
632283,0309,3
632283,0310,1
632283,0313,1
632283,0314,1
632283,0315,2
632283,0316,4
632283,0317,1
632283,0318,1
632283,0319,1
632314,0223,2
632348,0307,4
632348,0308,13
632348,0309,16
632348,0310,29
632348,0311,12
632348,0312,2
632348,0313,12
632348,0314,9
632348,0315,6
632348,0316,13
632348,0317,9
632348,0318,11
632348,0319,15
632355,0219,45
632376,0217,7
632376,0219,25
632376,0220,9
632376,0221,4
632376,0222,15
632376,0223,14
632376,0224,9
632376,0225,7
632376,0226,6
632376,0227,6
632376,0228,8
632376,0301,13
632376,0302,9
632376,0303,10
632376,0304,6
632376,0305,9
632376,0306,10
632376,0307,9
632376,0308,8
632376,0309,7
632376,0310,12
632376,0311,11
632376,0312,11
632376,0313,10
632376,0314,2
632376,0315,1
632376,0316,10
632376,0317,12
632376,0318,14
632376,0319,27
632393,0217,11
632393,0218,18
632393,0219,9
632393,0220,12
632393,0221,11
632393,0222,6
632399,0228,412
632417,0314,32
632473,0227,1
632473,0304,1
632473,0305,1
632473,0309,1
632473,0311,1
632473,0313,1
632473,0314,1
632473,0316,1
632473,0317,2
632473,0318,1
632482,0217,1
632482,0224,3
632482,0302,1
632482,0307,2
632482,0308,1
632484,0220,1
632484,0222,4
632484,0223,5
632484,0224,44
632484,0225,12
632484,0226,12
632484,0302,104
632484,0303,90
632484,0304,50
632484,0305,38
632484,0306,105
632484,0307,19
632484,0308,41
632484,0309,74
632484,0310,35
632484,0311,25
632484,0312,102
632484,0313,87
632512,0314,15
632512,0315,3
632577,0218,10
632577,0219,7
632577,0224,1
632577,0225,2
632577,0227,21
632579,0218,3
632579,0219,7
632579,0220,6
632579,0227,22
632579,0228,34
632579,0301,31
632579,0302,26
632579,0303,20
632579,0304,54
632579,0305,59
632579,0306,44
632579,0307,18
632579,0308,20
632579,0309,14
632579,0310,26
632579,0312,16
632579,0313,32
632579,0314,64
632579,0315,70
632579,0316,13
632579,0317,37
632579,0318,73
632579,0319,33
632597,0217,30
632597,0218,21
632597,0219,14
632597,0220,21
632597,0221,11
632597,0222,19
632597,0223,20
632597,0224,18
632597,0225,36
632597,0226,32
632597,0227,5
632597,0228,4
632597,0301,5
632597,0302,10
632597,0303,5
632597,0304,11
632597,0305,8
632597,0306,8
632597,0307,5
632597,0308,7
632597,0309,13
632597,0310,11
632597,0311,10
632597,0312,9
632597,0313,6
632597,0314,2
632597,0316,4
632597,0317,12
632597,0318,15
632597,0319,13
632605,0303,1
632605,0305,1
632607,0304,2
632644,0304,17
632714,0308,5
632714,0311,14
632765,0216,2
632765,0217,11
632765,0218,2
632776,0227,18
632776,0228,27
632776,0301,9
632835,0228,58
632835,0301,2
632835,0302,49
632835,0303,60
632835,0304,63
632835,0305,54
632835,0306,52
632835,0307,34
632835,0308,19
632835,0309,38
632835,0310,49
632835,0311,19
632835,0312,22
632835,0313,12
632835,0314,11
632835,0315,27
632835,0316,12
632835,0317,10
632868,0217,11
632899,0312,1
632899,0313,12
632899,0314,5
632899,0315,4
632899,0316,7
632899,0317,7
632899,0318,6
632899,0319,20
632936,0302,1
632936,0313,1
632936,0314,1
632936,0316,2
632941,0316,13
632972,0228,1
632972,0301,1
632988,0218,634
632988,0219,447
633017,0313,13
633017,0314,13
633017,0315,25
633017,0319,8
633025,0314,68
633025,0315,145
633074,0308,80
633074,0309,38
633074,0310,69
633074,0311,64
633074,0312,77
633074,0313,75
633074,0314,83
633074,0315,74
633074,0316,72
633074,0317,79
633074,0318,43
633074,0319,45
633111,0307,10
633126,0310,10
633126,0311,1
633130,0312,16
633130,0313,39
633130,0314,28
633130,0315,27
633130,0316,2
633130,0317,7
633130,0318,7
633130,0319,23
633181,0223,2
633181,0227,2
633181,0301,1
633181,0302,2
633181,0303,1
633181,0304,1
633181,0305,2
633181,0306,3
633181,0307,2
633181,0309,2
633181,0310,1
633181,0316,1
633181,0317,1
633198,0318,23
633198,0319,74
633227,0319,12
633266,0310,1
633266,0311,2
633266,0312,2
633266,0313,2
633266,0316,1
633300,0218,2
633300,0307,5
633350,0301,4
633361,0220,2
633361,0221,2
633381,0222,1
633385,0304,5
633385,0305,3
633399,0309,6
633399,0310,10
633399,0311,5
633399,0312,5
633399,0313,1
633399,0314,4
633399,0315,12
633399,0316,8
633399,0317,5
633399,0318,2
633399,0319,2
633406,0219,1
633413,0217,4
633413,0218,2
633413,0219,2
633413,0220,1
633413,0221,6
633413,0223,5
633413,0224,8
633413,0225,4
633413,0226,6
633413,0227,3
633413,0301,2
633413,0302,3
633413,0303,1
633413,0305,1
633413,0306,4
633413,0307,5
633413,0308,5
633413,0309,2
633413,0310,5
633413,0311,4
633413,0312,4
633413,0314,5
633413,0315,4
633413,0316,4
633413,0317,1
633413,0318,6
633413,0319,7
633421,0218,5
633421,0221,2
633421,0222,1
633421,0224,4
633421,0227,5
633421,0301,7
633421,0302,13
633421,0308,5
633421,0309,5
633421,0313,1
633439,0225,3
633439,0226,2
633439,0227,3
633439,0228,2
633439,0301,2
633439,0304,2
633439,0305,3
633439,0306,4
633439,0307,1
633439,0308,1
633439,0310,1
633439,0311,1
633439,0313,1
633439,0314,2
633439,0315,1
633439,0317,4
633439,0318,1
633468,0316,6
633468,0317,24
633468,0318,11
633540,0220,1
633540,0222,14
633540,0223,5
633540,0226,25
633540,0227,16
633540,0301,50
633540,0302,51
633540,0304,81
633540,0305,43
633540,0306,50
633540,0307,77
633540,0308,126
633540,0309,115
633540,0310,88
633540,0311,121
633540,0312,152
633540,0313,136
633540,0314,84
633555,0226,2
633572,0218,6
633572,0219,5
633572,0225,1
633572,0226,3
633572,0227,3
633572,0228,1
633572,0305,1
633572,0306,2
633590,0228,9
633590,0302,4
633590,0303,3
633594,0306,35
633594,0308,11
633594,0309,26
633594,0310,30
633594,0311,23
633594,0312,15
633594,0313,20
633594,0314,44
633594,0315,10
633594,0316,18
633594,0317,23
633594,0318,21
633594,0319,12
633664,0308,2
633664,0309,2
633664,0310,1
633664,0311,2
633707,0217,1
633707,0220,2
633707,0221,9
633707,0222,1
633707,0223,4
633707,0224,1
633707,0225,1
633707,0227,2
633707,0302,4
633707,0303,1
633707,0304,10
633707,0305,5
633742,0309,1
633744,0227,1
633747,0309,1
633754,0219,1
633754,0307,1
633802,0318,15
633849,0314,6
633849,0315,1
633849,0316,2
633849,0317,3
633849,0318,3
633849,0319,3
633878,0218,1
633878,0219,4
633878,0220,2
633878,0221,3
633901,0217,8
633901,0218,2
633922,0312,1
633922,0314,1
633963,0217,4
633963,0218,1
633963,0219,3
633963,0220,3
633963,0221,2
633963,0222,6
633963,0223,10
633963,0224,9
633963,0225,3
633963,0226,5
633963,0227,2
633963,0228,10
633963,0301,4
633963,0302,6
633963,0303,2
633963,0304,5
633963,0305,6
633963,0306,9
633963,0307,10
633963,0308,9
633963,0309,10
633963,0310,8
633963,0311,4
633963,0313,17
633963,0314,7
633963,0315,12
633963,0316,13
633963,0317,9
633963,0318,4
633963,0319,3
633966,0226,1
633966,0227,13
633966,0228,9
633966,0301,9
633966,0302,12
633966,0303,9
633966,0304,10
633966,0305,9
633966,0306,5
633966,0307,6
633966,0308,7
633966,0312,4
633966,0313,8
633966,0314,8
633966,0315,8
633966,0316,18
633966,0317,11
633984,0302,14
634026,0217,9
634026,0218,5
634026,0219,3
634026,0220,2
634026,0221,1
634026,0223,2
634026,0306,1
634031,0225,1
634031,0226,1
634031,0301,1
634031,0302,1
634031,0303,2
634031,0304,2
634031,0309,2
634031,0312,1
634031,0313,1
634036,0307,2
634036,0310,1
634036,0314,1
634036,0315,2
634036,0316,1
634036,0318,2
634037,0221,12
634037,0222,4
634037,0223,9
634037,0224,4
634037,0226,3
634037,0227,1
634037,0228,5
634037,0301,2
634037,0302,4
634037,0303,5
634037,0304,3
634079,0314,21
634079,0315,1
634079,0316,4
634079,0318,10
634079,0319,3
634106,0224,1
634106,0225,1
634106,0227,1
634106,0302,1
634106,0305,2
634106,0306,1
634106,0309,2
634106,0310,3
634106,0313,2
634106,0316,2
634106,0317,2
634106,0318,1
634106,0319,1
634107,0217,130
634107,0218,145
634107,0219,137
634107,0220,45
634107,0227,21
634107,0228,51
634107,0301,48
634107,0302,41
634107,0303,42
634107,0304,57
634107,0305,4
634172,0313,1
634181,0313,1
634184,0302,8
634184,0304,1
634197,0221,1
634201,0302,30
634201,0303,58
634201,0304,11
634206,0218,2
634206,0219,1
634206,0221,1
634206,0222,1
634206,0223,4
634206,0226,3
634206,0227,1
634206,0228,5
634206,0301,1
634206,0302,2
634206,0303,3
634206,0304,2
634206,0305,1
634206,0308,1
634206,0309,1
634206,0310,8
634206,0311,5
634206,0312,14
634206,0313,12
634206,0314,1
634206,0315,3
634206,0316,5
634206,0317,2
634206,0319,1
634224,0217,1
634224,0218,1
634228,0218,6
634228,0219,1
634228,0220,7
634233,0318,49
634254,0306,2
634254,0307,21
634259,0317,1
634306,0312,12
634306,0313,15
634306,0314,8
634306,0315,6
634314,0305,1
634314,0306,14
634314,0307,5
634314,0308,12
634314,0309,11
634314,0310,5
634389,0220,1
634389,0221,2
634389,0222,2
634389,0224,2
634389,0225,2
634389,0226,2
634389,0303,1
634389,0308,2
634389,0310,1
634389,0313,1
634444,0307,12
634444,0308,22
634463,0217,2
634463,0227,1
634463,0306,1
634466,0301,4
634466,0302,1
634476,0313,3
634476,0314,3
634497,0217,2
634497,0219,1
634497,0220,1
634497,0221,2
634497,0222,1
634497,0223,1
634497,0225,1
634497,0226,1
634497,0227,1
634540,0220,1
634608,0224,5
634608,0225,2
634608,0226,6
634608,0227,4
634608,0228,2
634608,0302,1
634608,0303,2
634608,0304,1
634608,0305,4
634608,0309,1
634608,0310,1
634608,0311,1
634608,0312,3
634608,0313,4
634630,0217,44
634630,0218,69
634630,0219,47
634630,0220,50
634630,0221,43
634630,0222,44
634630,0223,79
634630,0224,107
634630,0225,11
634630,0226,14
634630,0227,15
634630,0228,20
634630,0301,60
634630,0302,64
634630,0303,17
634630,0304,104
634630,0305,12
634648,0303,3
634648,0313,6
634693,0217,1
634693,0218,1
634693,0219,2
634693,0220,1
634693,0224,2
634693,0225,3
634693,0228,1
634693,0301,12
634693,0303,3
634693,0306,7
634696,0219,13
634696,0220,1
634696,0222,4
634696,0223,2
634696,0224,3
634696,0225,3
634696,0226,1
634696,0227,2
634696,0228,2
634696,0301,12
634696,0303,1
634696,0308,1
634696,0311,2
634696,0312,1
634696,0314,1
634696,0318,3
634696,0319,1
634714,0301,21
634714,0302,11
634714,0303,7
634733,0217,1
634733,0221,1
634786,0313,1
634829,0218,1
634829,0219,5
634829,0220,1
634829,0224,3
634829,0225,2
634829,0226,2
634829,0303,3
634829,0304,1
634829,0308,1
634829,0311,2
634840,0226,1
634862,0226,6
634862,0303,11
634863,0319,8
634900,0227,25
634900,0228,43
634900,0301,45
634900,0302,80
634900,0303,82
634900,0304,36
634900,0305,45
634900,0306,3
634902,0319,58
634984,0220,18
634984,0221,15
634991,0218,11
634991,0219,19
634991,0220,40
635002,0225,6
635002,0226,6
635002,0227,11
635002,0228,6
635002,0301,22
635002,0302,15
635002,0303,9
635002,0304,15
635002,0305,15
635002,0306,13
635002,0307,12
635002,0308,9
635002,0309,9
635002,0310,13
635002,0311,14
635002,0312,11
635002,0313,11
635002,0314,20
635002,0315,19
635002,0316,19
635002,0317,17
635002,0318,16
635002,0319,19
635005,0310,3
635025,0309,7
635025,0310,4
635025,0311,5
635025,0312,7
635025,0316,104
635025,0317,176
635025,0319,65
635032,0303,18
635051,0314,20
635051,0315,8
635051,0316,26
635051,0318,1
635051,0319,1
635098,0312,1
